path,label,source_path
data\processed\labelled_4232\COVID\images\COVID-2474.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2474.png
data\processed\labelled_4232\COVID\images\COVID-56.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-56.png
data\processed\labelled_4232\COVID\images\COVID-1007.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1007.png
data\processed\labelled_4232\COVID\images\COVID-2192.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2192.png
data\processed\labelled_4232\COVID\images\COVID-3549.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3549.png
data\processed\labelled_4232\COVID\images\COVID-593.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-593.png
data\processed\labelled_4232\COVID\images\COVID-359.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-359.png
data\processed\labelled_4232\COVID\images\COVID-1645.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1645.png
data\processed\labelled_4232\COVID\images\COVID-2558.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2558.png
data\processed\labelled_4232\COVID\images\COVID-2943.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2943.png
data\processed\labelled_4232\COVID\images\COVID-3608.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3608.png
data\processed\labelled_4232\COVID\images\COVID-261.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-261.png
data\processed\labelled_4232\COVID\images\COVID-158.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-158.png
data\processed\labelled_4232\COVID\images\COVID-3383.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3383.png
data\processed\labelled_4232\COVID\images\COVID-2427.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2427.png
data\processed\labelled_4232\COVID\images\COVID-2877.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2877.png
data\processed\labelled_4232\COVID\images\COVID-3404.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3404.png
data\processed\labelled_4232\COVID\images\COVID-2217.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2217.png
data\processed\labelled_4232\COVID\images\COVID-804.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-804.png
data\processed\labelled_4232\COVID\images\COVID-1609.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1609.png
data\processed\labelled_4232\COVID\images\COVID-2724.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2724.png
data\processed\labelled_4232\COVID\images\COVID-1093.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1093.png
data\processed\labelled_4232\COVID\images\COVID-1636.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1636.png
data\processed\labelled_4232\COVID\images\COVID-1743.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1743.png
data\processed\labelled_4232\COVID\images\COVID-1273.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1273.png
data\processed\labelled_4232\COVID\images\COVID-2460.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2460.png
data\processed\labelled_4232\COVID\images\COVID-1192.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1192.png
data\processed\labelled_4232\COVID\images\COVID-2327.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2327.png
data\processed\labelled_4232\COVID\images\COVID-2087.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2087.png
data\processed\labelled_4232\COVID\images\COVID-2184.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2184.png
data\processed\labelled_4232\COVID\images\COVID-1750.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1750.png
data\processed\labelled_4232\COVID\images\COVID-29.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-29.png
data\processed\labelled_4232\COVID\images\COVID-3366.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3366.png
data\processed\labelled_4232\COVID\images\COVID-2797.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2797.png
data\processed\labelled_4232\COVID\images\COVID-2513.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2513.png
data\processed\labelled_4232\COVID\images\COVID-1924.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1924.png
data\processed\labelled_4232\COVID\images\COVID-2406.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2406.png
data\processed\labelled_4232\COVID\images\COVID-3028.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3028.png
data\processed\labelled_4232\COVID\images\COVID-594.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-594.png
data\processed\labelled_4232\COVID\images\COVID-1402.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1402.png
data\processed\labelled_4232\COVID\images\COVID-3053.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3053.png
data\processed\labelled_4232\COVID\images\COVID-662.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-662.png
data\processed\labelled_4232\COVID\images\COVID-1387.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1387.png
data\processed\labelled_4232\COVID\images\COVID-3079.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3079.png
data\processed\labelled_4232\COVID\images\COVID-1074.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1074.png
data\processed\labelled_4232\COVID\images\COVID-2475.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2475.png
data\processed\labelled_4232\COVID\images\COVID-273.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-273.png
data\processed\labelled_4232\COVID\images\COVID-2261.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2261.png
data\processed\labelled_4232\COVID\images\COVID-1562.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1562.png
data\processed\labelled_4232\COVID\images\COVID-183.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-183.png
data\processed\labelled_4232\COVID\images\COVID-2529.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2529.png
data\processed\labelled_4232\COVID\images\COVID-838.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-838.png
data\processed\labelled_4232\COVID\images\COVID-1868.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1868.png
data\processed\labelled_4232\COVID\images\COVID-1580.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1580.png
data\processed\labelled_4232\COVID\images\COVID-2867.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2867.png
data\processed\labelled_4232\COVID\images\COVID-2242.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2242.png
data\processed\labelled_4232\COVID\images\COVID-445.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-445.png
data\processed\labelled_4232\COVID\images\COVID-421.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-421.png
data\processed\labelled_4232\COVID\images\COVID-2785.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2785.png
data\processed\labelled_4232\COVID\images\COVID-1485.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1485.png
data\processed\labelled_4232\COVID\images\COVID-1796.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1796.png
data\processed\labelled_4232\COVID\images\COVID-701.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-701.png
data\processed\labelled_4232\COVID\images\COVID-2727.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2727.png
data\processed\labelled_4232\COVID\images\COVID-1757.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1757.png
data\processed\labelled_4232\COVID\images\COVID-1367.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1367.png
data\processed\labelled_4232\COVID\images\COVID-1802.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1802.png
data\processed\labelled_4232\COVID\images\COVID-636.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-636.png
data\processed\labelled_4232\COVID\images\COVID-1040.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1040.png
data\processed\labelled_4232\COVID\images\COVID-1913.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1913.png
data\processed\labelled_4232\COVID\images\COVID-932.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-932.png
data\processed\labelled_4232\COVID\images\COVID-2766.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2766.png
data\processed\labelled_4232\COVID\images\COVID-2317.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2317.png
data\processed\labelled_4232\COVID\images\COVID-2557.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2557.png
data\processed\labelled_4232\COVID\images\COVID-551.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-551.png
data\processed\labelled_4232\COVID\images\COVID-481.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-481.png
data\processed\labelled_4232\COVID\images\COVID-1468.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1468.png
data\processed\labelled_4232\COVID\images\COVID-3533.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3533.png
data\processed\labelled_4232\COVID\images\COVID-1860.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1860.png
data\processed\labelled_4232\COVID\images\COVID-1915.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1915.png
data\processed\labelled_4232\COVID\images\COVID-653.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-653.png
data\processed\labelled_4232\COVID\images\COVID-2581.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2581.png
data\processed\labelled_4232\COVID\images\COVID-3339.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3339.png
data\processed\labelled_4232\COVID\images\COVID-1653.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1653.png
data\processed\labelled_4232\COVID\images\COVID-2986.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2986.png
data\processed\labelled_4232\COVID\images\COVID-497.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-497.png
data\processed\labelled_4232\COVID\images\COVID-1419.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1419.png
data\processed\labelled_4232\COVID\images\COVID-732.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-732.png
data\processed\labelled_4232\COVID\images\COVID-1533.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1533.png
data\processed\labelled_4232\COVID\images\COVID-1832.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1832.png
data\processed\labelled_4232\COVID\images\COVID-2958.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2958.png
data\processed\labelled_4232\COVID\images\COVID-269.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-269.png
data\processed\labelled_4232\COVID\images\COVID-839.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-839.png
data\processed\labelled_4232\COVID\images\COVID-998.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-998.png
data\processed\labelled_4232\COVID\images\COVID-2202.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2202.png
data\processed\labelled_4232\COVID\images\COVID-547.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-547.png
data\processed\labelled_4232\COVID\images\COVID-430.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-430.png
data\processed\labelled_4232\COVID\images\COVID-1231.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1231.png
data\processed\labelled_4232\COVID\images\COVID-765.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-765.png
data\processed\labelled_4232\COVID\images\COVID-1904.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1904.png
data\processed\labelled_4232\COVID\images\COVID-1134.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1134.png
data\processed\labelled_4232\COVID\images\COVID-1732.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1732.png
data\processed\labelled_4232\COVID\images\COVID-2319.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2319.png
data\processed\labelled_4232\COVID\images\COVID-659.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-659.png
data\processed\labelled_4232\COVID\images\COVID-2772.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2772.png
data\processed\labelled_4232\COVID\images\COVID-1130.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1130.png
data\processed\labelled_4232\COVID\images\COVID-1336.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1336.png
data\processed\labelled_4232\COVID\images\COVID-837.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-837.png
data\processed\labelled_4232\COVID\images\COVID-1974.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1974.png
data\processed\labelled_4232\COVID\images\COVID-2131.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2131.png
data\processed\labelled_4232\COVID\images\COVID-1427.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1427.png
data\processed\labelled_4232\COVID\images\COVID-169.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-169.png
data\processed\labelled_4232\COVID\images\COVID-647.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-647.png
data\processed\labelled_4232\COVID\images\COVID-1138.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1138.png
data\processed\labelled_4232\COVID\images\COVID-494.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-494.png
data\processed\labelled_4232\COVID\images\COVID-523.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-523.png
data\processed\labelled_4232\COVID\images\COVID-81.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-81.png
data\processed\labelled_4232\COVID\images\COVID-2269.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2269.png
data\processed\labelled_4232\COVID\images\COVID-1168.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1168.png
data\processed\labelled_4232\COVID\images\COVID-485.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-485.png
data\processed\labelled_4232\COVID\images\COVID-995.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-995.png
data\processed\labelled_4232\COVID\images\COVID-2648.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-2648.png
data\processed\labelled_4232\COVID\images\COVID-1747.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-1747.png
data\processed\labelled_4232\COVID\images\COVID-3078.png,COVID,data\raw\radiography\COVID-19_Radiography_Dataset\COVID\images\COVID-3078.png
