path,source_path
data\processed\unlabelled_16934\images\unlabelled_14029_333650e93c.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\COVID-19\images\covid_2736.png
data\processed\unlabelled_16934\images\unlabelled_14030_4865b17d90.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11390_ses-E25461_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14031_f4d8d6efd7.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9253).png
data\processed\unlabelled_16934\images\unlabelled_14032_9d8faccffa.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5687).png
data\processed\unlabelled_16934\images\unlabelled_14033_32d17099ae.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (2122).png
data\processed\unlabelled_16934\images\unlabelled_14034_63800906cf.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_2015.png
data\processed\unlabelled_16934\images\unlabelled_14035_24b46c216c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_662.png
data\processed\unlabelled_16934\images\unlabelled_14036_453ab0492b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8742).png
data\processed\unlabelled_16934\images\unlabelled_14037_1f16df9e50.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (122).png
data\processed\unlabelled_16934\images\unlabelled_14038_c0f6aa790b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11566).png
data\processed\unlabelled_16934\images\unlabelled_14039_5c2c9d5018.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\Normal\images\Normal (753).png
data\processed\unlabelled_16934\images\unlabelled_14040_45b5915e20.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\COVID-19\images\covid_1745.png
data\processed\unlabelled_16934\images\unlabelled_14041_647eeec99c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2653).png
data\processed\unlabelled_16934\images\unlabelled_14042_7b89d85aa8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (10059).png
data\processed\unlabelled_16934\images\unlabelled_14043_3d717a7280.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3461).png
data\processed\unlabelled_16934\images\unlabelled_14044_a1a91fbe91.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (7896).png
data\processed\unlabelled_16934\images\unlabelled_14045_31a7a34b83.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (10403).png
data\processed\unlabelled_16934\images\unlabelled_14046_839dd05f81.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1264).png
data\processed\unlabelled_16934\images\unlabelled_14047_863b7f7737.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (10866).png
data\processed\unlabelled_16934\images\unlabelled_14048_35941c19ce.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5726).png
data\processed\unlabelled_16934\images\unlabelled_14049_2b9e269dc6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (8342).png
data\processed\unlabelled_16934\images\unlabelled_14050_6949dfb7a9.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1567.png
data\processed\unlabelled_16934\images\unlabelled_14051_f9a0af375d.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10977_ses-E26727_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_14052_7d7c9c16d1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4799).png
data\processed\unlabelled_16934\images\unlabelled_14053_b1ef3a3753.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10530_ses-E19900_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14054_16f15daaf8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11172_ses-E19745_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14055_d5a94c58ad.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10380_ses-E19944_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_14056_3a13180d53.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3883.png
data\processed\unlabelled_16934\images\unlabelled_14057_0962beff41.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3658).png
data\processed\unlabelled_16934\images\unlabelled_14058_30e633563f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Normal\images\Normal (192).png
data\processed\unlabelled_16934\images\unlabelled_14059_28f79f3692.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8919).png
data\processed\unlabelled_16934\images\unlabelled_14060_dd2b601828.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (974).png
data\processed\unlabelled_16934\images\unlabelled_14061_c88f9b8786.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (7404).png
data\processed\unlabelled_16934\images\unlabelled_14062_60dd625ec3.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_1592.png
data\processed\unlabelled_16934\images\unlabelled_14063_82f918cf56.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1906).png
data\processed\unlabelled_16934\images\unlabelled_14064_c4a2102fa8.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11098).png
data\processed\unlabelled_16934\images\unlabelled_14065_e6aeb88e96.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6701).png
data\processed\unlabelled_16934\images\unlabelled_14066_a5cec6439a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6587).png
data\processed\unlabelled_16934\images\unlabelled_14067_03ad44ea58.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09361_ses-E16589_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14068_d8bc0083fb.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4020.png
data\processed\unlabelled_16934\images\unlabelled_14069_34c05e5396.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10477_ses-E21704_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14070_0ca99628a5.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3425).png
data\processed\unlabelled_16934\images\unlabelled_14071_7e466f415c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11108_ses-E21252_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_14072_21b311daf2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5911).png
data\processed\unlabelled_16934\images\unlabelled_14073_0663283153.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (4694).png
data\processed\unlabelled_16934\images\unlabelled_14074_a8e0aeb7eb.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (10488).png
data\processed\unlabelled_16934\images\unlabelled_14075_6f688ed940.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (11323).png
data\processed\unlabelled_16934\images\unlabelled_14076_a3d5a636db.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3643).png
data\processed\unlabelled_16934\images\unlabelled_14077_d8211b9568.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (3597).png
data\processed\unlabelled_16934\images\unlabelled_14078_eafa1a75bc.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5351).png
data\processed\unlabelled_16934\images\unlabelled_14079_8a03e3185b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3745).png
data\processed\unlabelled_16934\images\unlabelled_14080_bd44a61632.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6168).png
data\processed\unlabelled_16934\images\unlabelled_14081_685c11f4c1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10107_ses-E19365_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14082_60c14d1b44.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4329.png
data\processed\unlabelled_16934\images\unlabelled_14083_ba4e410eaf.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09452_ses-E16823_run-1_bp-chest_cr.png
data\processed\unlabelled_16934\images\unlabelled_14084_9b532e183c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6166).png
data\processed\unlabelled_16934\images\unlabelled_14085_3a3221398f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2154).png
data\processed\unlabelled_16934\images\unlabelled_14086_06fb33bf09.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6459).png
data\processed\unlabelled_16934\images\unlabelled_14087_5cd3938334.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11614_ses-E21489_acq-1_run-1_bp-chest_vp-ll_dx.png
data\processed\unlabelled_16934\images\unlabelled_14088_3d1e8f8a58.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (7286).png
data\processed\unlabelled_16934\images\unlabelled_14089_080b47e03a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5811).png
data\processed\unlabelled_16934\images\unlabelled_14090_7f1d5e2f79.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (9891).png
data\processed\unlabelled_16934\images\unlabelled_14091_fb444d755e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (1872).png
data\processed\unlabelled_16934\images\unlabelled_14092_d572c2307c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3438).png
data\processed\unlabelled_16934\images\unlabelled_14093_a96f60ccec.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (1834).png
data\processed\unlabelled_16934\images\unlabelled_14094_feac38f1be.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (10373).png
data\processed\unlabelled_16934\images\unlabelled_14095_f6748e2ce0.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\sub-S09339_ses-E17821_run-1_bp-chest_vp-pa_dx.png
data\processed\unlabelled_16934\images\unlabelled_14096_cacdcda19c.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10755_ses-E18662_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_14097_4d8844243b.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10385_ses-E17998_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_14098_4228a05cef.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (733).png
data\processed\unlabelled_16934\images\unlabelled_14099_e11e5b53d0.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Val\Non-COVID\images\non_COVID (4983).png
data\processed\unlabelled_16934\images\unlabelled_14100_31158db959.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (8592).png
data\processed\unlabelled_16934\images\unlabelled_14101_895be71707.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S11457_ses-E20803_run-1_bp-chest_vp-ap_dx.png
data\processed\unlabelled_16934\images\unlabelled_14102_25dce95138.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\COVID-19\images\covid_1189.png
data\processed\unlabelled_16934\images\unlabelled_14103_fb84befbcd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10632_ses-E18427_run-1_bp-chest_vp-pa_cr.png
data\processed\unlabelled_16934\images\unlabelled_14104_c4452f6235.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\sub-S10616_ses-E19981_run-1_bp-chest_vp-ap_cr.png
data\processed\unlabelled_16934\images\unlabelled_14105_a9348a741a.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\COVID-19\images\covid_3176.png
data\processed\unlabelled_16934\images\unlabelled_14106_0d169ec8f0.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\COVID-19\images\covid_2677.png
data\processed\unlabelled_16934\images\unlabelled_14107_d7641c96cd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2286).png
data\processed\unlabelled_16934\images\unlabelled_14108_d3590ba3c3.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Test\Non-COVID\images\non_COVID (3418).png
data\processed\unlabelled_16934\images\unlabelled_14109_f662f18675.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (5339).png
data\processed\unlabelled_16934\images\unlabelled_14110_f23b3efb5f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (4748).png
data\processed\unlabelled_16934\images\unlabelled_14111_911e7ca4c3.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (2685).png
data\processed\unlabelled_16934\images\unlabelled_14112_9646347615.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Non-COVID\images\non_COVID (6048).png
data\processed\unlabelled_16934\images\unlabelled_14113_17232b15d6.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_3876.png
data\processed\unlabelled_16934\images\unlabelled_14114_c1c47610fd.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (6621).png
data\processed\unlabelled_16934\images\unlabelled_14115_37c3857e1e.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4553.png
data\processed\unlabelled_16934\images\unlabelled_14116_3d1df4abeb.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6113).png
data\processed\unlabelled_16934\images\unlabelled_14117_4009655f99.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Normal\images\Normal (11938).png
data\processed\unlabelled_16934\images\unlabelled_14118_18a53b0c47.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_678.png
data\processed\unlabelled_16934\images\unlabelled_14119_08737754a1.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Test\Non-COVID\images\non_COVID (3994).png
data\processed\unlabelled_16934\images\unlabelled_14120_880a6490e8.png,data\raw\covidqu\Infection Segmentation Data\Infection Segmentation Data\Train\Non-COVID\images\non_COVID (306).png
data\processed\unlabelled_16934\images\unlabelled_14121_67ffcc574f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (9715).png
data\processed\unlabelled_16934\images\unlabelled_14122_e2d3f0146f.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Non-COVID\images\non_COVID (3199).png
data\processed\unlabelled_16934\images\unlabelled_14123_e932562dee.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (1125).png
data\processed\unlabelled_16934\images\unlabelled_14124_1ca7cda6a2.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\COVID-19\images\covid_4537.png
data\processed\unlabelled_16934\images\unlabelled_14125_08993deea5.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Train\Normal\images\Normal (6381).png
data\processed\unlabelled_16934\images\unlabelled_14126_2185a74970.png,data\raw\covidqu\Lung Segmentation Data\Lung Segmentation Data\Val\Normal\images\Normal (9822).png
